Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686257038,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257039,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257040,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257041,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257042,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257043,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257044,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257045,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257046,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257047,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257048,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257049,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257050,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257051,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257052,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257053,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257054,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257055,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257056,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257057,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257058,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257059,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257060,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257061,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257062,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
